,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
5861,66,Self-emp-inc,185369,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,0
31768,45,Private,49298,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,0
17964,18,Private,27920,11th,7,Never-married,Exec-managerial,Own-child,White,Female,0,0,25,United-States,0
26792,62,Private,77884,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0
4083,59,Self-emp-not-inc,80467,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,24,United-States,0
6961,51,Private,427781,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0
22021,23,Private,176123,HS-grad,9,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,40,Vietnam,0
10205,29,Private,183627,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,48,Ireland,0
2428,41,Private,154194,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
27626,48,Private,180532,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
5051,52,Private,99185,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States,1
25760,48,State-gov,120131,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,8614,0,40,United-States,1
29038,28,Local-gov,154863,9th,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Trinadad&Tobago,1
11779,31,Private,164243,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States,0
12593,36,Self-emp-not-inc,207202,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,0
20711,38,Private,289148,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,40,United-States,0
19334,35,State-gov,226789,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,75,United-States,0
11881,56,Private,53366,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
15693,68,Self-emp-not-inc,195881,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2414,0,40,United-States,0
5275,45,Private,214068,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
9167,32,Self-emp-not-inc,97723,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
4168,23,Private,125491,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Vietnam,0
19420,48,Self-emp-not-inc,171986,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States,0
18666,44,Federal-gov,161240,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
9303,51,Self-emp-not-inc,186845,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,8,United-States,0
27830,25,Private,50103,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,0
17221,27,Self-emp-inc,114158,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
25934,47,Private,503454,12th,8,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,0
22243,35,Private,54595,12th,8,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,0
23734,28,Private,249541,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
8733,25,Private,179953,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,2597,0,31,United-States,0
32207,33,Private,256362,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,0
15712,25,Private,198986,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,1
9629,43,Private,220776,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,1
14129,48,Self-emp-not-inc,247294,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,Peru,0
32536,34,Private,160216,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,1
20155,27,State-gov,21306,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Germany,0
14269,34,Self-emp-not-inc,28568,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,1
28531,24,Private,184839,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
18684,59,Self-emp-inc,169982,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
24852,20,Local-gov,163965,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
28371,51,Private,152810,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
17170,40,Private,179666,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,30,Canada,0
25561,24,Private,162312,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,South,0
28576,44,Private,163331,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,0
31109,27,Private,247978,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,0
31681,43,Private,266324,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,99,United-States,1
17825,58,Private,290661,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
28361,19,Self-emp-not-inc,45546,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,0
2531,20,Private,157599,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,0
20217,32,State-gov,169583,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,0
23761,47,Private,34458,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
21131,58,Private,247276,7th-8th,4,Widowed,Other-service,Not-in-family,Other,Female,0,0,30,United-States,0
6301,30,Self-emp-not-inc,229741,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
17900,52,Private,31460,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,38,United-States,0
7571,51,Private,196501,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,14084,0,50,United-States,1
17870,23,Private,53245,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1602,12,United-States,0
20831,37,Private,359131,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,48,United-States,0
15991,28,Private,192588,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
24684,40,Private,142886,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
19630,22,Private,615367,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,0
15762,36,Local-gov,130620,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,China,1
1253,52,Federal-gov,202452,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,43,United-States,0
23004,48,Private,109421,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0
3910,48,Private,185039,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,0
12832,40,Private,79036,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,1
21826,51,Private,197656,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
18763,48,Federal-gov,435503,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
12758,47,Private,121836,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,38,United-States,1
25745,41,Self-emp-inc,146659,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Honduras,0
7425,30,Private,299507,Assoc-acdm,12,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,0
28921,29,Private,119793,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,50,United-States,0
20538,44,Local-gov,262241,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0
26224,21,Local-gov,218445,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,0
26860,52,Private,156953,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1
32268,42,Private,204235,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
30326,56,Federal-gov,255386,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,0
30040,22,Private,197583,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,0
18427,41,Private,67065,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
5357,36,Private,228190,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,20,United-States,0
11083,49,Local-gov,193249,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
27175,32,Private,118551,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,80,United-States,0
27347,39,Self-emp-inc,117555,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
25472,40,Private,193144,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,0
15269,62,Private,122033,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0
10396,60,State-gov,97030,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,0
3070,27,Private,301654,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
26318,53,Private,139127,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
27694,30,Private,236599,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
3074,20,Private,337639,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
4294,28,Private,212640,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,85,United-States,0
17272,33,Private,181091,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
7802,26,Private,261278,Some-college,10,Separated,Sales,Other-relative,Black,Male,0,0,30,United-States,0
7037,23,Private,107190,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,20,United-States,0
2938,47,Private,239439,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,0
10150,58,Private,210673,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
10452,31,Local-gov,213307,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
32101,45,Private,174794,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,56,Germany,0
1985,29,Private,421065,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,0
29244,38,Private,60313,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
20103,24,Private,141040,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,0
28843,22,Private,218343,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
5122,34,Private,45522,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
9581,39,Private,141802,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
30267,19,Private,229431,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,11,United-States,0
19724,38,Private,127865,Masters,14,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
13436,47,Private,27815,9th,5,Divorced,Other-service,Not-in-family,White,Female,0,1719,30,United-States,0
21493,31,Private,113838,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0
13875,44,Private,156815,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
28051,62,Private,197918,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
13487,26,Local-gov,180957,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
21652,31,Self-emp-not-inc,252752,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,2415,40,United-States,1
5173,37,Private,305379,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
17178,22,Private,140001,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
16314,52,Local-gov,43909,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
20649,29,Private,53434,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
18090,24,Private,111445,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,0
4436,39,Private,185099,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
27222,32,Local-gov,113838,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,99,United-States,0
6714,61,Private,176839,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,1
2617,23,Private,241185,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
32357,35,Private,89559,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,55,United-States,0
30835,45,Private,294671,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,38,United-States,1
569,47,Private,87490,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,42,United-States,0
22613,39,Private,37314,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,1
7181,24,Self-emp-not-inc,81145,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,75,United-States,0
26972,34,Local-gov,90934,Assoc-voc,11,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0
26594,38,Private,102350,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
7024,73,Self-emp-not-inc,161251,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,24,United-States,0
25335,46,Self-emp-inc,216414,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,1977,60,United-States,1
3690,26,Private,291968,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,0
6567,19,Self-emp-not-inc,116385,11th,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
12016,45,Self-emp-inc,145290,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1
27348,23,Private,146499,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,48,United-States,0
16898,27,Private,114967,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
16520,61,Private,160942,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,3103,0,50,United-States,0
3647,53,Private,166386,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,China,0
9122,34,Private,202210,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
26151,54,Local-gov,173050,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1
27429,17,Private,218361,10th,6,Never-married,Other-service,Own-child,White,Female,0,1602,12,United-States,0
28612,37,Private,236359,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,37,United-States,0
11262,46,Self-emp-not-inc,199596,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,0
3944,43,Private,421837,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,0
18907,48,Private,64479,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,47,United-States,0
12740,29,State-gov,133846,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
14327,75,Private,191446,1st-4th,2,Married-civ-spouse,Other-service,Other-relative,Black,Female,0,0,16,United-States,0
2748,32,Private,281437,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,0
13425,75,Self-emp-not-inc,92792,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,0
19470,43,Private,52498,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,1
372,40,State-gov,184018,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,1
2223,23,Private,336360,7th-8th,4,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,0
20586,67,Self-emp-inc,116517,Bachelors,13,Widowed,Other-service,Unmarried,White,Female,0,0,35,United-States,0
566,43,Self-emp-inc,188436,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,45,United-States,0
3046,54,Private,220115,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,0
14487,45,Private,380922,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1
19097,62,Local-gov,167889,Doctorate,16,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,Iran,0
7863,31,Private,220690,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,80,United-States,0
6795,22,Private,206815,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,Peru,0
20755,19,Private,35865,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,35,United-States,0
30214,52,Private,308764,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
18773,45,State-gov,103406,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States,1
11806,35,Private,79050,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,72,United-States,0
27274,39,State-gov,152023,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
28499,29,Federal-gov,440647,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,0
14851,17,Self-emp-inc,413557,9th,5,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
4858,43,Private,331894,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1
7614,43,Private,244172,HS-grad,9,Separated,Transport-moving,Unmarried,White,Male,0,0,40,Mexico,0
16218,19,Private,178147,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States,0
27094,24,Private,177526,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
32381,62,Private,271431,9th,5,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,42,United-States,0
5276,44,Private,116632,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
22460,48,Private,278039,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,0
22442,23,Private,209955,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
15662,84,Private,132806,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,13,United-States,0
2231,36,Private,127306,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
7616,39,Private,326342,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,2635,0,37,United-States,0
22966,35,Private,201328,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
14223,42,Private,123816,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,0
29593,37,Private,140854,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
3051,48,Private,119199,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,44,United-States,0
20937,33,Private,169496,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
31766,22,Private,120518,HS-grad,9,Widowed,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
18206,37,Private,198841,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
6807,24,Private,51799,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,0
24503,38,Private,31964,9th,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
11835,38,Private,167725,Bachelors,13,Married-spouse-absent,Transport-moving,Not-in-family,Other,Male,0,0,84,India,0
2954,26,Private,240842,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0
11762,50,Private,140741,11th,7,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,0
16296,19,Private,211355,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,12,United-States,0
28299,24,State-gov,90046,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Canada,0
9032,46,Local-gov,141058,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,0
9623,53,Private,233780,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Black,Female,2202,0,40,United-States,0
26364,31,Private,387116,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,36,Jamaica,0
11499,76,Private,70697,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,25,United-States,0
19305,37,Local-gov,239161,Some-college,10,Separated,Protective-serv,Own-child,Other,Male,0,0,52,United-States,0
16763,55,Private,106740,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
18863,41,State-gov,129865,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
31037,36,Private,139703,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
8580,29,Self-emp-not-inc,151476,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,2174,0,40,United-States,0
1847,21,Private,538319,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,Puerto-Rico,0
20389,50,Self-emp-not-inc,30731,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,0
15287,22,Private,103277,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0
19594,44,Self-emp-not-inc,218653,Bachelors,13,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
23929,25,Private,248990,1st-4th,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,24,Mexico,0
31642,57,Private,316000,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
4052,31,Private,225053,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,0
5123,28,Local-gov,250135,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,55,United-States,0
1411,43,Self-emp-inc,196945,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,78,Thailand,0
22280,59,State-gov,192258,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
17249,32,Private,44677,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
11095,50,Private,121411,12th,8,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
25649,37,Private,189674,Bachelors,13,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,0
8957,44,Self-emp-inc,121352,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
22864,22,Private,35663,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
923,38,Private,97083,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,0
1453,49,Self-emp-inc,125892,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
23912,36,Private,278576,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
5837,30,Private,133602,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
18041,58,Private,182123,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,0
4856,32,Private,189838,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,0
14547,39,Self-emp-not-inc,93319,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,4,United-States,0
21102,35,Private,169672,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
31777,19,Private,292590,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,25,United-States,0
14593,27,Private,179915,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,99,United-States,0
3587,54,Private,143865,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,35,United-States,0
784,40,Private,237601,Bachelors,13,Never-married,Sales,Not-in-family,Other,Female,0,0,55,United-States,1
32136,37,Private,338033,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
10303,69,Private,370888,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,2964,0,6,Germany,0
21151,63,Self-emp-inc,110610,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
26210,39,Private,356838,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,12,United-States,0
29139,40,Self-emp-not-inc,34007,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,1
6135,32,Private,295117,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,England,1
5409,60,Private,227266,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,33,United-States,0
21015,40,Private,114580,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,24,United-States,1
30586,42,Local-gov,29075,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,0
11802,35,Private,22055,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,0
9613,55,Private,282023,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,1
16125,21,Private,219137,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,25,United-States,0
20164,53,Private,375134,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
2919,40,Private,146659,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
5723,22,Private,349368,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0
4533,35,Self-emp-not-inc,225399,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,8614,0,40,United-States,1
3787,26,Private,78172,Some-college,10,Married-AF-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
