,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
3274,61,Federal-gov,91726.0,Masters,14.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,40.0,United-States,1
13737,41,Private,195096.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1
4090,30,Self-emp-inc,204742.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1
185,44,Private,284652.0,HS-grad,9.0,Divorced,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
4179,23,Private,285775.0,HS-grad,9.0,Never-married,Protective-serv,Other-relative,White,Male,0.0,0.0,42.0,United-States,0
6002,48,Private,198000.0,Bachelors,13.0,Never-married,Sales,Other-relative,White,Female,0.0,0.0,38.0,United-States,1
13691,17,Private,191535.0,11th,7.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,7.0,United-States,0
7306,35,Private,182189.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,0
9299,48,Private,102359.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,1
7543,35,Private,214378.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,0
11670,18,Self-emp-not-inc,68073.0,11th,7.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,0
746,40,Private,111336.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,28.0,United-States,0
794,23,Self-emp-not-inc,145744.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,0
13828,39,Private,268258.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,7688.0,0.0,50.0,United-States,1
11705,53,Private,191389.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
13103,47,Federal-gov,38819.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,45.0,United-States,1
15819,50,Self-emp-not-inc,61735.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,25.0,United-States,1
2831,47,Self-emp-not-inc,102388.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,60.0,United-States,0
15523,37,Private,225821.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1485.0,40.0,United-States,1
4668,52,Private,155759.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
4617,37,Local-gov,175979.0,Bachelors,13.0,Divorced,Prof-specialty,Other-relative,White,Female,0.0,0.0,60.0,United-States,0
7523,53,Self-emp-not-inc,385183.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,60.0,United-States,0
4592,52,Private,104501.0,12th,8.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1
8012,30,Private,307353.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,35.0,United-States,0
2002,41,Private,109969.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
8562,56,Private,182460.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
3227,36,Self-emp-not-inc,104772.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,3908.0,0.0,40.0,United-States,0
971,30,Private,23778.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,4416.0,0.0,40.0,United-States,0
13955,29,Private,191177.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,55.0,United-States,0
10943,44,Self-emp-not-inc,52505.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,99.0,United-States,0
12989,45,Private,226081.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
9601,29,Self-emp-not-inc,102326.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
6775,56,Private,225267.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Male,14084.0,0.0,60.0,United-States,1
5949,45,Private,186410.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,United-States,0
3916,32,Private,131584.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
12821,52,Self-emp-not-inc,105010.0,Some-college,10.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,30.0,United-States,0
5894,26,Private,124483.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,25.0,India,0
8793,52,Self-emp-not-inc,121038.0,HS-grad,9.0,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,43.0,United-States,0
8874,47,Private,348986.0,HS-grad,9.0,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,28.0,Taiwan,0
12775,28,Private,214026.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,35.0,United-States,0
1436,40,Private,144778.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
13847,51,Local-gov,194970.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
15988,29,Private,67306.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,0
14843,36,Self-emp-not-inc,414056.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
3893,21,Private,348092.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,Haiti,0
15449,42,Private,47012.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,40.0,United-States,1
6164,64,Self-emp-inc,169072.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,0
7048,37,Self-emp-inc,347189.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,1
5598,23,Private,370057.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
1589,23,Local-gov,200593.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,0
12548,42,Private,347890.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,50.0,United-States,1
2254,48,Self-emp-inc,76482.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,0
8969,49,Self-emp-not-inc,308241.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,60.0,United-States,0
5414,45,Self-emp-not-inc,125892.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0
7118,37,Private,190297.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45.0,United-States,1
4655,23,Private,148890.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,25.0,United-States,0
1577,44,Federal-gov,38321.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
3756,45,State-gov,160599.0,Assoc-acdm,12.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
14272,44,Private,175070.0,Bachelors,13.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,75.0,United-States,0
8499,32,Private,296897.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Black,Female,0.0,0.0,40.0,United-States,0
1067,50,Private,158948.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,84.0,United-States,0
13366,24,Private,36011.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2057.0,45.0,United-States,0
1245,29,Private,229803.0,HS-grad,9.0,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,0.0,0.0,49.0,Haiti,0
14212,35,Private,61343.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0
9078,46,Private,168069.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,0
8556,36,Private,33435.0,Assoc-voc,11.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
9989,18,Private,244115.0,11th,7.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,16.0,United-States,0
6391,57,State-gov,243033.0,Some-college,10.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
13870,19,Private,71691.0,11th,7.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,18.0,United-States,0
11043,23,Private,157839.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0
6079,28,Self-emp-not-inc,236471.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
9420,20,Private,181796.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,0
1686,37,State-gov,272471.0,Some-college,10.0,Widowed,Transport-moving,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
14680,28,Private,74784.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
14863,23,Private,175778.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,United-States,0
4089,64,Local-gov,172768.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0
10705,43,Private,111829.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
2445,23,Private,231866.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,38.0,United-States,0
1327,60,Private,135158.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,15024.0,0.0,48.0,United-States,1
3302,24,Private,70261.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,0
7576,55,Private,96415.0,HS-grad,9.0,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,35.0,United-States,0
12835,25,Private,209970.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,45.0,United-States,0
2737,57,State-gov,170108.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,40.0,United-States,1
2938,61,Private,119684.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,0
11106,69,Private,295425.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,24.0,United-States,0
13130,39,Private,30056.0,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
4549,40,Private,117915.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0
5255,61,Local-gov,257105.0,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
2301,36,Private,292570.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,3325.0,0.0,40.0,United-States,0
8004,21,Private,278254.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,0
2704,60,State-gov,165792.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,8.0,United-States,0
5385,48,Private,324655.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
4810,55,State-gov,136819.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,1
12030,20,Private,69911.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States,0
2065,69,Private,119907.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
2588,44,Private,114753.0,Some-college,10.0,Widowed,Tech-support,Unmarried,White,Female,0.0,0.0,38.0,United-States,0
11359,20,Private,200089.0,11th,7.0,Never-married,Farming-fishing,Other-relative,White,Male,0.0,0.0,36.0,El-Salvador,0
16257,23,Private,93977.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,0
14496,61,Private,136109.0,11th,7.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45.0,United-States,0
3078,39,Private,257597.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,42.0,United-States,0
1475,22,State-gov,199266.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,17.0,United-States,0
71,55,Private,323887.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,45.0,United-States,1
2513,32,Private,255004.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0
355,32,Private,224462.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,84.0,United-States,1
1231,24,Private,100961.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
4596,50,Private,213041.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
5923,36,Private,216845.0,1st-4th,2.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Mexico,0
16181,27,Private,32452.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,1
3589,32,Private,352542.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
5115,31,Self-emp-not-inc,134615.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1
2018,26,Private,216842.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,10.0,United-States,0
2195,47,State-gov,237525.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0
2605,41,Private,22419.0,9th,5.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,84.0,United-States,0
14916,18,Private,184101.0,11th,7.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,6.0,United-States,0
7400,44,Private,172160.0,11th,7.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
2947,29,Private,190911.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
2526,34,Private,233729.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,50.0,United-States,1
10083,44,Private,245317.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0
13117,44,Self-emp-not-inc,460259.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1
6908,45,Private,247379.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0
11015,32,Private,130007.0,10th,6.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,35.0,United-States,0
10890,58,Self-emp-not-inc,96609.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
12312,24,Private,88824.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
11453,34,Private,409622.0,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.0,0.0,40.0,Mexico,0
7862,48,Private,233511.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
10381,53,Federal-gov,218382.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,United-States,1
1402,28,Private,82910.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
3599,33,Private,118786.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,1590.0,40.0,United-States,0
8008,38,Private,102478.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
5976,49,Private,132476.0,Doctorate,16.0,Divorced,Tech-support,Unmarried,White,Male,7430.0,0.0,40.0,United-States,1
196,31,Private,56964.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
9295,23,Federal-gov,478457.0,11th,7.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
478,25,Private,238673.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
4769,47,Private,358382.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0
13665,27,Private,321456.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0
14264,81,Private,106390.0,5th-6th,3.0,Widowed,Other-service,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,6.0,United-States,0
7030,46,Self-emp-inc,168211.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,75.0,United-States,1
13953,19,Private,57366.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,30.0,United-States,0
1488,39,Local-gov,174597.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,42.0,United-States,0
4673,57,State-gov,222792.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,1
155,40,State-gov,67874.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1887.0,45.0,United-States,1
9401,23,Private,117779.0,12th,8.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
3124,22,Private,90860.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,0
448,27,Private,95108.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
4312,35,Private,338948.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,Black,Male,0.0,0.0,40.0,United-States,0
3236,21,Private,287681.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,Mexico,0
11217,43,Private,115932.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
12660,57,Private,201159.0,Assoc-acdm,12.0,Widowed,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States,0
4834,63,Private,65740.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,1
9723,33,Federal-gov,198827.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
5092,31,Private,234537.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0
787,67,Private,72776.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,10566.0,0.0,15.0,United-States,0
1662,53,Federal-gov,59664.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Black,Male,5013.0,0.0,40.0,United-States,0
5841,41,Self-emp-not-inc,252392.0,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,96.0,Mexico,0
15423,22,Private,416103.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,United-States,0
1305,29,Private,245402.0,Bachelors,13.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
17,20,State-gov,444554.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,0
15080,57,Private,138777.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Wife,White,Female,0.0,0.0,45.0,Germany,1
14104,41,Private,167375.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,52.0,United-States,0
5707,28,Private,64940.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40.0,United-States,0
10169,30,Private,117028.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
16280,44,Private,83891.0,Bachelors,13.0,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Male,5455.0,0.0,40.0,United-States,0
16174,27,Private,607658.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
4214,39,Private,103323.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1669.0,40.0,United-States,0
3698,35,Private,149455.0,Some-college,10.0,Separated,Exec-managerial,Own-child,Black,Female,0.0,0.0,40.0,United-States,0
4096,62,Local-gov,103344.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
525,53,Local-gov,139671.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0
5143,35,Private,97554.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1
7539,18,Private,295607.0,10th,6.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,0
6323,34,Private,127651.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,1
13658,39,Private,188148.0,Some-college,10.0,Never-married,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,48.0,United-States,0
3489,26,Private,391349.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,45.0,United-States,0
12881,62,Private,104849.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,China,1
15446,24,Local-gov,184975.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
5910,66,Self-emp-not-inc,44712.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,15.0,United-States,0
12299,37,Private,506830.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0
3960,40,Private,59916.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
4718,23,Local-gov,237498.0,HS-grad,9.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
5697,55,Private,115198.0,9th,5.0,Married-civ-spouse,Transport-moving,Wife,White,Female,0.0,0.0,48.0,United-States,0
14187,33,Private,229051.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,45.0,United-States,1
7515,63,Private,697806.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,0
9543,25,Private,262617.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,55.0,United-States,1
12666,59,Private,66440.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
7113,34,Private,183557.0,HS-grad,9.0,Separated,Adm-clerical,Not-in-family,White,Female,0.0,0.0,20.0,United-States,0
12467,52,Local-gov,203953.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Puerto-Rico,1
11293,23,State-gov,209744.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,United-States,0
5153,44,Private,117936.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,0
5743,62,Self-emp-not-inc,215789.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,50.0,United-States,1
11812,48,Local-gov,116601.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,50.0,Nicaragua,0
13960,34,Private,228386.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,Black,Female,0.0,0.0,70.0,United-States,0
12260,29,Private,309778.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
14241,26,Private,301298.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,United-States,0
16128,39,Private,105813.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3908.0,0.0,72.0,United-States,0
1384,45,Private,125892.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Poland,0
8743,33,Private,154950.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,0
3897,51,Private,27539.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,0
6985,51,Self-emp-not-inc,73493.0,Some-college,10.0,Separated,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States,0
5913,17,Private,80576.0,10th,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,16.0,United-States,0
12899,30,Private,177437.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
11002,22,Private,95552.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,0
11643,36,Private,177895.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
4650,34,Private,301251.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1
12310,46,Self-emp-not-inc,138626.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
2568,22,Private,380899.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
4087,32,Private,178835.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Male,2174.0,0.0,40.0,United-States,0
6904,42,Private,147110.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
